ch42,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c27],[ab1->card1r1->c28],[ch42->com],
ch43,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c29],[ab1->card1r1->c30],[ch43->com],
ch44,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c31],[ab1->card1r1->c32],[ch44->com],
ch45,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c33],[ab1->card1r1->c34],[ch45->com],
ch46,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c35],[ab1->card1r1->c36],[ch46->com],
ch47,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c37],[ab1->card1r1->c38],[ch47->com],
ch48,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c39],[ab1->card1r1->c40],[ch48->com],
ch49,2810_A2_SCSI3,2810_A2_SCSI3,2526_B,,[ab0->card1r0->c41],[ab1->card1r1->c42],[ch49->com],
ch50,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c0],[ab1->card1r1->c1],[ch50->com],
ch51,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c2],[ab1->card1r1->c3],[ch51->com],
ch52,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c4],[ab1->card1r1->c5],[ch52->com],
ch53,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c6],[ab1->card1r1->c7],[ch53->com],
ch54,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c8],[ab1->card1r1->c9],[ch54->com],
ch55,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c10],[ab1->card1r1->c11],[ch55->com],
ch56,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c12],[ab1->card1r1->c13],[ch56->com],
ch57,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c14],[ab1->card1r1->c15],[ch57->com],
ch58,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c16],[ab1->card1r1->c17],[ch58->com],
ch59,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c18],[ab1->card1r1->c19],[ch59->com],
ch60,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c20],[ab1->card1r1->c21],[ch60->com],
ch61,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c22],[ab1->card1r1->c23],[ch61->com],
ch62,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c24],[ab1->card1r1->c25],[ch62->com],
ch63,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c26],[ab1->card1r1->c27],[ch63->com],
ch64,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c28],[ab1->card1r1->c29],[ch64->com],
ch65,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c30],[ab1->card1r1->c31],[ch65->com],
ch66,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c32],[ab1->card1r1->c33],[ch66->com],
ch67,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c34],[ab1->card1r1->c35],[ch67->com],
ch68,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c36],[ab1->card1r1->c37],[ch68->com],
ch69,2810_B1_SCSI1,2810_B1_SCSI1,2526_B,,[ab0->card1r0->c38],[ab1->card1r1->c39],[ch69->com],
ch70,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c0],[ab1->card1r1->c1],[ch0->com],
ch71,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c2],[ab1->card1r1->c3],[ch1->com],
ch72,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c4],[ab1->card1r1->c5],[ch2->com],
ch73,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c6],[ab1->card1r1->c7],[ch3->com],
ch74,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c8],[ab1->card1r1->c9],[ch4->com],
ch75,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c10],[ab1->card1r1->c11],[ch5->com],
ch76,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c12],[ab1->card1r1->c13],[ch6->com],
ch77,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c14],[ab1->card1r1->c15],[ch7->com],
ch78,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c16],[ab1->card1r1->c17],[ch8->com],
ch79,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c18],[ab1->card1r1->c19],[ch9->com],
ch80,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c20],[ab1->card1r1->c21],[ch10->com],
ch81,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c22],[ab1->card1r1->c23],[ch11->com],
ch82,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c24],[ab1->card1r1->c25],[ch12->com],
ch83,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c26],[ab1->card1r1->c27],[ch13->com],
ch84,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c28],[ab1->card1r1->c29],[ch14->com],
ch85,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c30],[ab1->card1r1->c31],[ch15->com],
ch86,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c32],[ab1->card1r1->c33],[ch16->com],
ch87,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c34],[ab1->card1r1->c35],[ch17->com],
ch88,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c36],[ab1->card1r1->c37],[ch18->com],
ch89,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c38],[ab1->card1r1->c39],[ch19->com],
ch90,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c40],[ab1->card1r1->c41],[ch20->com],
ch91,2810_A1_SCSI1,2810_A1_SCSI1,2526_A,,[ab0->card1r0->c42],[ab1->card1r1->c0],[ch21->com],
ch92,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c1],[ab1->card1r1->c2],[ch22->com],
